web-scraper-order,web-scraper-start-url,job-link,job-link-href,job-title,job-address,job-details,job-location,job-summary,job-type,job-location-2
1707913118-41,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-42,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON","2.2.1 Have a university degree or a diploma from a recognized university or college program in engineering, business administration or logistics management","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-43,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-44,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",or,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-45,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-46,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",equivalent experience and have a minimum of five years demonstrated experience in the direct management of a project or program in the last 10 years;,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-47,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-48,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",or,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-49,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-50,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",2.2.2 Have a minimum of nine years of demonstrated experience within the last 15 years in direct management of a project or a program.,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-51,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-52,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",AND,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-53,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-54,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON","2.2.3 Have a minimum of five years experience in program or project management experience with a marine project greater than $1,000,000 CAD per year in the last 10 years;","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-55,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-56,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",and,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-57,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-58,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",2.2.4 Have a Project Management Professional (PMP) or equivalent certification from a recognized organization.,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-59,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-60,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Preferred Qualifications,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-61,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Knowledge and understanding of the Defence Sector.,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-62,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON","Experience across the Design, Delivery and In-Service Support phases of a project lifecycle.","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-63,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON","Experience working in a complex, multidisciplinary, multi-site organization.","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-64,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Knowledge of risk and scheduling tools.,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-65,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-66,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Physical Demands,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-67,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Office Work,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-68,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-69,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Regulatory Compliance Requirements:,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-70,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-71,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON","Please review values for Canada and USA, selecting ALL that apply:","Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-72,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Canada role,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-73,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",None,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-74,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",þ Access to Trade Controlled Items,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-75,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",þ Access to Controlled Goods,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-76,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",þ Security Clearance,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-77,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",USA Role,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-78,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",None,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-79,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",CFIUS,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-80,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",CJIS,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-81,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",CUI,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-82,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Trade Compliance Access,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-83,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",,"Ottawa, ON",,Full-time,"Ottawa, ON"
1707913118-84,https://ca.indeed.com/jobs?q=home%20hardware&l=Kanata%2C%20ON&from=searchOnHP,Project Manager,https://ca.indeed.com/rc/clk?jk=f5858dc614645b78&bb=pXAQ2TfHWy1TNIh94LZB1h9FaBAMsjwemRYt3pdykpbbnw0_sZNhpEM7CxuyV9zeNk1Ns5U1xPI2FZ2pcWX8etT5a23I8YDSmjNdGoYONtA%3D&xkcb=SoDV67M3ET5gnoWbJZ0AbzkdCdPP&fccid=b920aab5fd60595d&vjs=3,Project Manager,"Ottawa, ON",Describe Specific need:,"Ottawa, ON",,Full-time,"Ottawa, ON"
